tbl,Year,quarter,citymarketid,cityname,airportid,apt,TotalMkts,TotalFaredPax,TotalPerLFMkts,TotalAvgHubFare,TotalPerPrem,SHMkts,SHPax,SHPerLFMkts,SHAvgHubFare,SHPerPrem,LHMkts,LHPax,LHPerLFMkts,LHAvgHubFare,LHPerPrem,tbl7pk
Table 7,2018,1,32206,"Harlingen/San Benito, TX",12206,HRL,27,92970,0.756,216.11,-0.0895,7,41570,0.9374,191.4,-0.0758,20,51400,0.6093,236.09,-0.0982,2018112206HRL
Table 7,2017,3,32323,"Wilmington, NC",12323,ILM,54,146060,0,256.23,0.052,28,83620,0,237.63,0.0434,26,62440,0,281.14,0.0618,2017312323ILM
Table 7,2017,2,30257,"Albany, NY",10257,ALB,62,537460,0.8567,245.87,0.0131,21,146430,0.6026,239.49,0.1118,41,391030,0.9518,248.26,-0.0184,2017210257ALB
Table 7,2018,2,33277,"Montgomery, AL",13277,MGM,18,24260,0,317.32,0.2541,9,17790,0,299.13,0.2451,9,6470,0,367.32,0.2749,2018213277MGM
Table 7,2017,1,30257,"Albany, NY",10257,ALB,58,463530,0.8614,226.5,-2.1154,20,106690,0.5826,221.73,4.1802,38,356840,0.9447,227.92,-3.8062,2017110257ALB
Table 7,2018,1,30581,"Bangor, ME",10581,BGR,17,63360,0.5093,183.02,-0.2095,9,15690,0,204.69,-0.0006,8,47670,0.677,175.88,-0.2681,2018110581BGR
Table 7,2017,3,30721,"Boston, MA (Metropolitan Area)",13296,MHT,152,452480,0.7993,224.18,0.1024,36,159960,0.663,190.23,0.1081,116,292520,0.8739,242.75,0.1,2017313296MHT
Table 7,2018,1,34492,"Raleigh/Durham, NC",14492,RDU,102,1858880,0.7268,208.59,0.0127,58,1207200,0.6544,184.88,0.0318,44,651680,0.8607,252.51,-0.012,2018114492RDU
Table 7,2017,4,33486,"Missoula, MT",13486,MSO,34,101230,0.1508,236.75,-0.0516,6,46940,0.1611,202.9,-0.1007,28,54290,0.142,266.02,-0.0161,2017413486MSO
Table 7,2017,1,34614,"Salt Lake City, UT",14869,SLC,119,2631550,0.8004,224.12,6.3549,38,1319860,0.7588,169.61,0.9268,81,1311690,0.8422,278.97,9.9734,2017114869SLC
Table 7,2017,2,32896,"Lubbock, TX",12896,LBB,39,134740,0.843,232.33,0.0302,10,87320,0.7972,208.93,0.07,29,47420,0.9275,275.43,-0.0206,2017212896LBB
Table 7,2017,2,31695,"Flagstaff, AZ",11695,FLG,8,6560,0,195.49,-0.2207,8,6560,0,195.49,-0.2207,,,,,,2017211695FLG
Table 7,2017,3,30599,"Birmingham, AL",10599,BHM,67,449550,0.7136,264.49,0.1404,37,282520,0.6229,244.12,0.1054,30,167030,0.867,298.93,0.1927,2017310599BHM
Table 7,2017,4,31638,"Fresno, CA",11638,FAT,49,216710,0.0757,248.68,-0.0281,12,109360,0.15,177.27,-0.1396,37,107350,0,321.44,0.0482,2017411638FAT
Table 7,2018,1,32211,"Las Vegas, NV",12889,LAS,160,6696640,0.986,183.28,-0.1503,33,2155620,0.9962,137.41,-0.177,127,4541020,0.9812,205.05,-0.1415,2018112889LAS
Table 7,2017,3,30852,"Washington, DC (Metropolitan Area)",10821,BWI,172,3641470,0.9548,190.58,-0.0352,73,1471930,0.9603,163.78,0.0171,99,2169540,0.951,208.76,-0.0609,2017310821BWI
Table 7,2018,2,33192,"Sacramento, CA",14893,SMF,100,2278590,0.9292,203.13,-0.0871,19,1350900,0.9889,145.56,-0.1895,81,927690,0.8423,286.97,0.0069,2018214893SMF
Table 7,2017,2,33264,"Medford, OR",13264,MFR,36,127760,0.2742,198.85,-0.2251,14,89170,0.3634,165.11,-0.26,22,38590,0.0682,276.81,-0.1713,2017213264MFR
Table 7,2017,4,34574,"Roanoke, VA",14574,ROA,36,77790,0.1635,271.5,0.143,17,48730,0.261,222.19,0.0897,19,29060,0,354.19,0.2049,2017414574ROA
Table 7,2017,3,31703,"New York City, NY (Metropolitan Area)",12953,LGA,172,5629580,0.5643,193.36,0.1311,55,1476790,0.3472,188.79,0.2685,117,4152790,0.6415,194.99,0.0904,2017312953LGA
Table 7,2017,2,30620,"Billings, MT",10620,BIL,37,108840,0.2461,261.18,0.0489,5,37210,0,263.65,0.15,32,71630,0.374,259.89,0.0025,2017210620BIL
Table 7,2018,1,34433,"Santa Rosa, CA",15023,STS,8,60850,0,151.19,-0.2583,8,60850,0,151.19,-0.2583,,,,,,2018115023STS
Table 7,2017,1,30666,"Bellingham, WA",10666,BLI,15,119510,0.8666,119.09,-38.4115,2,5460,0,186.19,-24.7074,13,114050,0.9081,115.88,-39.2619,2017110666BLI
Table 7,2017,1,32211,"Las Vegas, NV",12889,LAS,169,6774710,0.9833,187.4,-13.7521,35,2122380,0.9966,140.68,-17.8647,134,4652330,0.9773,208.71,-12.4033,2017112889LAS
Table 7,2017,3,31921,"Grand Junction, CO",11921,GJT,24,43750,0.2107,242.76,-0.031,9,22720,0.4058,177.93,-0.2715,15,21030,0,312.79,0.2157,2017311921GJT
Table 7,2017,3,35041,"Sun Valley/Hailey/Ketchum, ID",15041,SUN,14,27560,0,263.03,0.0666,9,24030,0,229.93,-0.0341,5,3530,0,488.31,0.6024,2017315041SUN
Table 7,2017,4,34986,"Sarasota/Bradenton, FL",14986,SRQ,43,170760,0.2375,262.17,0.1881,4,25270,0,262.03,0.2388,39,145490,0.2787,262.2,0.1798,2017414986SRQ
Table 7,2017,1,30285,"Durango, CO",11413,DRO,13,27060,0,259.61,1.9443,8,21030,0,251.41,1.4381,5,6030,0,288.21,3.5159,2017111413DRO
Table 7,2017,4,31295,"Detroit, MI",11433,DTW,130,3557460,0.7749,217.72,0.1004,78,1678320,0.553,206.56,0.2157,52,1879140,0.9732,227.68,0.0219,2017411433DTW
Table 7,2017,1,30627,"Bismarck/Mandan, ND",10627,BIS,21,64620,0.6396,209.23,-9.8033,4,10460,0.1931,326.82,64.9247,17,54160,0.7258,186.53,-21.7942,2017110627BIS
Table 7,2017,4,30529,"Hartford, CT",10529,BDL,85,1248060,0.795,228.32,0.046,28,312780,0.6196,202.58,0.0672,57,935280,0.8537,236.92,0.04,2017410529BDL
Table 7,2017,3,30852,"Washington, DC (Metropolitan Area)",12264,IAD,169,1860240,0.6346,246.21,0.1581,70,513660,0.4138,188.73,0.1906,99,1346580,0.7188,268.14,0.1497,2017312264IAD
Table 7,2017,1,34252,"Pasco/Kennewick/Richland, WA",14252,PSC,25,95340,0.1968,190.08,-20.2786,8,49300,0.2592,161.54,-23.9276,17,46040,0.1299,220.63,-17.1634,2017114252PSC
Table 7,2017,1,31648,"Kalispell, MT",11648,FCA,16,37600,0.1715,226.1,-3.3631,2,9930,0,191.04,-3.5681,14,27670,0.2331,238.68,-3.3041,2017111648FCA
Table 7,2017,3,33495,"New Orleans, LA",13495,MSY,101,2001030,0.9374,185.72,-0.0893,39,739680,0.8742,164.7,-0.1424,62,1261350,0.9745,198.05,-0.061,2017313495MSY
Table 7,2017,1,30189,"Colorado Springs, CO",11109,COS,56,191880,0.2364,214.27,-12.3272,9,59320,0.4118,171.38,-21.1974,47,132560,0.1579,233.47,-8.9611,2017111109COS
Table 7,2017,1,34025,"Plattsburgh, NY",14025,PBG,7,66510,0.9995,112.19,-51.5488,,,,,,7,66510,0.9995,112.19,-51.5488,2017114025PBG
Table 7,2017,2,31453,"Houston, TX",12191,HOU,143,1888630,0.9789,209,0.0388,35,702100,0.9674,202.32,0.0958,108,1186530,0.9857,212.95,0.0093,2017212191HOU
Table 7,2017,2,30423,"Austin, TX",10423,AUS,117,2560560,0.9485,225.9,0.0698,26,355530,0.8339,210.48,0.0729,91,2205030,0.967,228.39,0.0694,2017210423AUS
Table 7,2017,4,34082,"Punta Gorda, FL",14082,PGD,35,273980,1,102.25,-0.5362,5,26490,1,81.54,-0.6282,30,247490,1,104.47,-0.5264,2017414082PGD
Table 7,2018,1,31648,"Kalispell, MT",11648,FCA,24,47130,0.1655,232.64,-0.0492,3,14170,0,191.87,-0.0066,21,32960,0.2366,250.17,-0.0624,2018111648FCA
Table 7,2017,1,30721,"Boston, MA (Metropolitan Area)",10721,BOS,132,4911470,0.9161,210.65,-4.1964,34,1441060,0.9759,156.17,-5.5138,98,3470410,0.8913,233.28,-3.8236,2017110721BOS
Table 7,2017,2,33486,"Missoula, MT",13486,MSO,34,116290,0.429,223.6,-0.1275,6,44280,0.3826,180.04,-0.2325,28,72010,0.4576,250.39,-0.0714,2017213486MSO
Table 7,2018,2,30747,"Brownsville, TX",10747,BRO,7,13310,0,270.95,0.1603,3,8750,0,224.55,0.1594,4,4560,0,359.99,0.1615,2018210747BRO
Table 7,2017,2,31453,"Houston, TX",12266,IAH,148,3025780,0.5742,244.46,0.1684,36,492470,0.3041,227.71,0.2507,112,2533310,0.6267,247.72,0.1548,2017212266IAH
Table 7,2017,3,34492,"Raleigh/Durham, NC",14492,RDU,99,2052040,0.7644,207.03,0.0323,55,1309180,0.7013,179.24,0.0305,44,742860,0.8756,256,0.0346,2017314492RDU
Table 7,2017,3,30647,"Cleveland, OH (Metropolitan Area)",10874,CAK,92,176340,0.1608,202.51,-0.0081,44,96120,0.0484,199.65,0.0394,48,80220,0.2954,205.95,-0.058,2017310874CAK
Table 7,2017,2,32070,"Harrisburg, PA",13230,MDT,43,175500,0.1881,282.31,0.1428,14,76270,0.05,283.72,0.3641,29,99230,0.2943,281.23,0.0152,2017213230MDT
Table 7,2017,2,32951,"Lafayette, LA",12951,LFT,21,31280,0,293.68,0.1959,3,13210,0,260.03,0.5753,18,18070,0,318.27,0.0455,2017212951LFT
Table 7,2017,1,30469,"Kalamazoo, MI",10469,AZO,22,21090,0,266.73,4.7824,12,9780,0,252.4,16.4095,10,11310,0,279.11,-2.8087,2017110469AZO
Table 7,2018,1,31136,"Jacksonville, FL",12451,JAX,84,988600,0.8118,232.42,0.1,28,386180,0.847,205.33,0.0667,56,602420,0.7893,249.78,0.1184,2018112451JAX
Table 7,2018,2,33795,"Jacksonville/Camp Lejeune, NC",13795,OAJ,18,19890,0,278.87,-0.0782,10,10530,0,230.44,-0.2029,8,9360,0,333.35,0.0494,2018213795OAJ
Table 7,2017,4,30408,"Appleton, WI",10408,ATW,36,75960,0.4077,221.66,-0.0839,5,11090,0,259.37,0.3594,31,64870,0.4774,215.21,-0.1415,2017410408ATW
Table 7,2017,2,31617,"New Bern/Morehead/Beaufort, NC",11617,EWN,11,9200,0,281.72,-0.0943,10,7330,0,244.66,-0.1885,1,1870,0,427.01,0.2248,2017211617EWN
Table 7,2017,4,31136,"Jacksonville, FL",12451,JAX,88,1081070,0.8081,230.78,0.1097,29,428190,0.8482,202.81,0.0822,59,652880,0.7817,249.12,0.125,2017412451JAX
Table 7,2017,4,34303,"Pullman, WA",14303,PUW,8,16260,0,181.89,-0.2718,4,13870,0,172.05,-0.283,4,2390,0,239.01,-0.2207,2017414303PUW
Table 7,2017,2,30529,"Hartford, CT",10529,BDL,88,1278150,0.8113,238.54,0.0653,27,317900,0.6938,205.13,0.052,61,960250,0.8502,249.6,0.069,2017210529BDL
Table 7,2018,1,34236,"Paso Robles/San Luis Obispo, CA",14698,SBP,17,44430,0,240.11,0.0205,6,22760,0,182.13,-0.0655,11,21670,0,301,0.0839,2018114698SBP
Table 7,2018,2,34674,"Santa Fe, NM",14674,SAF,12,16630,0,296.26,0.1938,2,7970,0,231.69,0.4059,10,8660,0,355.69,0.0948,2018214674SAF
Table 7,2017,4,33485,"Madison, WI",13485,MSN,59,313740,0.156,271.62,0.1694,17,86780,0,260.18,0.186,42,226960,0.2156,276,0.1636,2017413485MSN
Table 7,2017,3,33244,"Memphis, TN",13244,MEM,79,757660,0.5907,232.58,0.0516,34,358930,0.4689,223.33,0.0321,45,398730,0.7003,240.9,0.0684,2017313244MEM
Table 7,2018,1,30647,"Cleveland, OH (Metropolitan Area)",11042,CLE,92,1396480,0.7915,203.21,-0.0106,43,569050,0.5775,203.03,0.1367,49,827430,0.9387,203.33,-0.0914,CLE 2018111042.00
Table 7,2018,2,31703,"New York City, NY (Metropolitan Area)",12478,JFK,175,4783990,0.8751,253.84,0.1011,54,747800,0.7376,170.6,0.079,121,4036190,0.9006,269.27,0.1037,2018212478JFK
Table 7,2017,4,32896,"Lubbock, TX",12896,LBB,39,147680,0.8152,227.09,0.0406,11,93650,0.7708,208.27,0.0947,28,54030,0.8921,259.71,-0.0263,2017412896LBB
Table 7,2018,2,35412,"Knoxville, TN",15412,TYS,63,339760,0.3867,258.6,0.0986,35,202730,0.4081,220.81,-0.0032,28,137030,0.3552,314.52,0.2289,2018215412TYS
Table 7,2018,1,34082,"Punta Gorda, FL",14082,PGD,37,386550,1,108.02,-0.5042,4,22450,1,81.04,-0.6397,33,364100,1,109.68,-0.4956,2018114082PGD
Table 7,2017,1,30408,"Appleton, WI",10408,ATW,24,63070,0.5684,228.05,4.0529,5,7450,0,278.41,54.3179,19,55620,0.6446,221.3,-1.3613,2017110408ATW
Table 7,2017,2,30424,"Wausau/Mosinee/Stevens Point, WI",11203,CWA,10,6040,0,335.61,0.1762,1,2120,0,270.98,0.0613,9,3920,0,370.56,0.2288,2017211203CWA
Table 7,2018,2,34794,"St. George, UT",14794,SGU,8,23230,0,165.58,0.0672,8,23230,0,165.58,0.0672,,,,,,2018214794SGU
Table 7,2018,2,31423,"Des Moines, IA",11423,DSM,72,495080,0.7541,233.56,0.021,16,126060,0.4955,244.64,0.2178,56,369020,0.8425,229.77,-0.0357,2018211423DSM
Table 7,2017,1,33044,"Louisville, KY",14730,SDF,65,484440,0.6413,251.58,2.546,36,300110,0.5053,233.08,-0.1288,29,184330,0.8627,281.69,6.3843,2017114730SDF
Table 7,2017,2,33192,"Sacramento, CA",14893,SMF,95,2024200,0.9349,218.12,-0.039,18,1190590,0.9883,160.22,-0.1152,77,833610,0.8586,300.83,0.0284,2017214893SMF
Table 7,2017,1,31503,"Eagle, CO",11503,EGE,26,92740,0,427.39,72.0771,5,17770,0,342.38,38.5028,21,74970,0,447.55,79.9886,2017111503EGE
Table 7,2018,1,34576,"Rochester, NY",14576,ROC,58,378280,0.7909,219.77,0.0312,23,153160,0.6352,195.59,0.2639,35,225120,0.8968,236.22,-0.0657,2018114576ROC
Table 7,2017,2,33277,"Montgomery, AL",13277,MGM,15,20420,0,320.45,0.2839,7,14650,0,300,0.2785,8,5770,0,372.37,0.2951,2017213277MGM
Table 7,2017,1,31986,"Grand Rapids, MI",11986,GRR,63,471790,0.8502,227.55,-0.4955,25,129810,0.6852,240.49,9.4036,38,341980,0.9128,222.65,-4.0548,2017111986GRR
Table 7,2017,4,35323,"Bristol/Johnson City/Kingsport, TN",15323,TRI,28,39450,0.2198,265.47,0.0271,16,26880,0.3225,218.3,-0.1091,12,12570,0,366.35,0.2756,2017415323TRI
Table 7,2018,1,33192,"Sacramento, CA",14893,SMF,87,1831990,0.9422,189.93,-0.0963,17,1197050,0.9907,141.05,-0.1812,70,634940,0.8508,282.09,0.0016,2018114893SMF
Table 7,2018,1,33158,"Midland/Odessa, TX",13158,MAF,35,173670,0.745,285.76,0.3919,13,138010,0.7112,277.57,0.4477,22,35660,0.876,317.44,0.2313,MAF 2018113158.00
Table 7,2017,4,35249,"Tallahassee, FL",15249,TLH,37,94320,0.0186,307.48,0.2278,10,40570,0,278.53,0.138,27,53750,0.0326,329.33,0.2928,2017415249TLH
Table 7,2018,1,30434,"Scranton/Wilkes-Barre, PA",10434,AVP,22,45310,0.0026,255.51,-0.0484,4,10710,0,285.5,0.2899,18,34600,0.0035,246.23,-0.1303,2018110434AVP
Table 7,2017,2,32575,"Los Angeles, CA (Metropolitan Area)",10800,BUR,175,1024880,0.9752,173.98,-0.0033,25,693220,0.9938,151.29,0.0145,150,331660,0.9363,221.4,-0.0276,2017210800BUR
Table 7,2017,2,31703,"New York City, NY (Metropolitan Area)",12478,JFK,169,4527230,0.8675,262.89,0.0953,54,670290,0.7805,172.33,0.1014,115,3856940,0.8827,278.63,0.0946,2017212478JFK
Table 7,2017,1,30990,"Charlottesville, VA",10990,CHO,37,74710,0,244.14,-10.2975,15,34590,0,221.53,-9.771,22,40120,0,263.63,-10.6751,2017110990CHO
Table 7,2017,1,31123,"St. Louis, MO",15016,STL,102,1826830,0.8852,221.87,9.166,49,787230,0.789,213.4,7.9419,53,1039600,0.9579,228.28,10.0494,2017115016STL
Table 7,2017,1,33127,"Lewiston, ID",13127,LWS,8,10920,0,165.99,-22.5013,3,8760,0,159.17,-18.7051,5,2160,0,193.66,-32.9396,2017113127LWS
Table 7,2017,1,30194,"Dallas/Fort Worth, TX",11298,DFW,183,4706150,0.3294,219.01,10.9515,67,1212570,0.1467,198.53,6.8762,116,3493580,0.3927,226.12,12.2558,2017111298DFW
Table 7,2017,3,34025,"Plattsburgh, NY",14025,PBG,7,43650,0.9991,100.24,-0.5608,,,,,,7,43650,0.9991,100.24,-0.5608,2017314025PBG
Table 7,2017,2,31898,"Grand Forks, ND",11898,GFK,7,17060,0.7093,188.11,-0.1129,1,1890,0,323.05,-38.7243,6,15170,0.7976,171.29,-0.2849,2017211898GFK
Table 7,2017,4,33184,"Saginaw/Bay City/Midland, MI",13184,MBS,10,10840,0,302.84,0.2942,9,8840,0,281.51,0.1906,1,2000,0,397.11,0.7798,2017413184MBS
Table 7,2018,2,30208,"Augusta, GA",10208,AGS,45,97600,0,283.52,0.0437,21,52910,0,254.3,-0.0238,24,44690,0,318.11,0.1167,2018210208AGS
Table 7,2018,1,34489,"Bend/Redmond, OR",14489,RDM,28,100250,0,201.78,-0.1766,7,47300,0,169.8,-0.2466,21,52950,0,230.35,-0.123,2018114489RDM
Table 7,2018,1,30849,"Bozeman, MT",10849,BZN,48,185810,0.0861,316.53,0.2553,6,45420,0.1845,230.96,0.1817,42,140390,0.0543,344.22,0.2725,2018110849BZN
Table 7,2017,4,31617,"New Bern/Morehead/Beaufort, NC",11617,EWN,13,11100,0,219.29,-0.1928,11,9190,0,212.52,-0.2342,2,1910,0,251.88,0.0347,2017411617EWN
Table 7,2018,2,31695,"Flagstaff, AZ",11695,FLG,8,7490,0,218.62,-0.0873,8,7490,0,218.62,-0.0873,,,,,,2018211695FLG
Table 7,2017,1,31703,"New York City, NY (Metropolitan Area)",11618,EWR,161,4434790,0.5975,237.37,14.5686,52,711330,0.2342,188.28,17.4156,109,3723460,0.6669,246.75,14.165,2017111618EWR
Table 7,2017,3,33195,"Tampa, FL (Metropolitan Area)",15304,TPA,128,2956780,0.9285,188.92,-0.0204,33,496930,0.7836,184.89,-0.0385,95,2459850,0.9577,189.73,-0.0168,2017315304TPA
Table 7,2017,3,31703,"New York City, NY (Metropolitan Area)",11618,EWR,170,5109700,0.6026,241.93,0.1865,53,929000,0.352,194.82,0.2818,117,4180700,0.6582,252.4,0.1716,2017311618EWR
Table 7,2017,4,31603,"Eugene, OR",11603,EUG,36,173240,0.2923,197.81,-0.1941,9,71190,0.2856,163.9,-0.2861,27,102050,0.297,221.47,-0.1367,2017411603EUG
Table 7,2018,2,31895,"Great Falls, MT",12003,GTF,21,39250,0.3832,198.94,-0.192,2,9580,0,198.34,0.0932,19,29670,0.5069,199.13,-0.2546,2018212003GTF
Table 7,2017,4,32575,"Los Angeles, CA (Metropolitan Area)",13891,ONT,187,1030120,0.8739,196.66,-0.0027,28,453760,0.9429,142.33,-0.0558,159,576360,0.8196,239.44,0.0242,2017413891ONT
Table 7,2017,2,31648,"Kalispell, MT",11648,FCA,25,56320,0.2788,251.04,0.003,3,11870,0,200.64,0.017,22,44450,0.3532,264.5,0.0002,2017211648FCA
Table 7,2017,3,32896,"Lubbock, TX",12896,LBB,35,124700,0.83,233.95,0.0814,9,76480,0.7576,210.45,0.1384,26,48220,0.9448,271.21,0.0187,2017312896LBB
Table 7,2017,2,30852,"Washington, DC (Metropolitan Area)",10821,BWI,172,3841160,0.957,201.31,-0.0397,74,1476690,0.9638,177.16,0.0333,98,2364470,0.9527,216.38,-0.0731,2017210821BWI
Table 7,2018,1,31986,"Grand Rapids, MI",11986,GRR,65,537940,0.7629,216.52,-0.0386,26,146970,0.3857,229.27,0.0384,39,390970,0.9047,211.72,-0.0667,2018111986GRR
Table 7,2018,1,35412,"Knoxville, TN",15412,TYS,52,231650,0.2877,253.99,0.0612,28,146700,0.3721,209,-0.0779,24,84950,0.142,331.7,0.2698,2018115412TYS
Table 7,2018,2,34574,"Roanoke, VA",14574,ROA,37,77040,0.1758,275.8,0.0924,17,46530,0.291,214.47,-0.0083,20,30510,0,369.33,0.2002,2018214574ROA
Table 7,2017,1,34321,"Portland, ME",14321,PWM,51,228010,0.7337,231.38,-3.2741,15,79770,0.383,181.73,-6.1008,36,148240,0.9225,258.1,-2.1581,2017114321PWM
Table 7,2017,2,36101,"Yakima, WA",16101,YKM,9,11470,0,172.09,-0.243,4,5610,0,149.57,-0.1249,5,5860,0,193.65,-0.3118,2017216101YKM
Table 7,2018,2,31624,"Key West, FL",11624,EYW,40,116420,0.1209,296.64,0.2881,3,18900,0,246.27,0.2141,37,97520,0.1444,306.4,0.3004,2018211624EYW
Table 7,2018,2,30408,"Appleton, WI",10408,ATW,36,85100,0.3786,223.82,-0.0732,5,10610,0,259.05,0.2728,31,74490,0.4325,218.8,-0.1138,2018210408ATW
Table 7,2017,4,34761,"Sanford, FL",14761,SFB,67,504500,1,97.87,-0.5633,20,146900,1,85.85,-0.6159,47,357600,1,102.81,-0.5418,2017414761SFB
Table 7,2017,3,34922,"Salinas/Monterey, CA",13476,MRY,14,52700,0.086,194.03,-0.0849,6,43160,0.105,147.71,-0.1776,8,9540,0,403.61,0.1252,2017313476MRY
Table 7,2018,2,31703,"New York City, NY (Metropolitan Area)",12391,ISP,124,297230,0.975,176.62,-0.076,45,50060,0.8885,196.45,0.0899,79,247170,0.9925,172.6,-0.1073,2018212391ISP
Table 7,2017,3,31003,"Cedar Rapids/Iowa City, IA",11003,CID,45,161990,0.5455,237.09,-0.0009,8,57490,0.3736,225.04,-0.0118,37,104500,0.64,243.73,0.0048,2017311003CID
Table 7,2017,4,33105,"Cincinnati, OH",11193,CVG,88,1310880,0.7082,198.55,-0.0136,46,590250,0.563,187.56,0.0341,42,720630,0.8271,207.54,-0.0462,2017411193CVG
Table 7,2018,1,30436,"Tucson, AZ",15376,TUS,81,651580,0.8372,240.68,-0.0138,11,176340,0.979,183.44,-0.046,70,475240,0.7846,261.92,-0.0051,2018115376TUS
Table 7,2017,1,33667,"Norfolk, VA (Metropolitan Area)",14098,PHF,82,69530,0,266.75,7.5077,40,34570,0,236.85,0.8274,42,34960,0,296.32,13.4485,2017114098PHF
Table 7,2017,2,32337,"Indianapolis, IN",12339,IND,99,1710640,0.8621,217.64,0.0218,53,655460,0.7842,215.98,0.0544,46,1055180,0.9105,218.66,0.0028,2017212339IND
Table 7,2017,3,31504,"Valparaiso, FL",15624,VPS,62,228810,0.4756,197.12,-0.1484,26,123860,0.5839,170.58,-0.258,36,104950,0.3478,228.44,-0.0209,2017315624VPS
Table 7,2018,1,32337,"Indianapolis, IN",12339,IND,96,1530230,0.8075,206.55,-0.0204,49,518260,0.6234,211.29,0.032,47,1011970,0.9018,204.12,-0.0461,2018112339IND
Table 7,2017,1,32337,"Indianapolis, IN",12339,IND,95,1445150,0.7941,214.94,2.9207,50,524940,0.611,211.41,3.5051,45,920210,0.8985,216.95,2.5987,2017112339IND
Table 7,2017,4,32467,"Miami, FL (Metropolitan Area)",13303,MIA,142,2952670,0.2298,207.06,-0.0191,33,496770,0,178.46,-0.0053,109,2455900,0.2763,212.85,-0.0214,2017413303MIA
Table 7,2017,2,30189,"Colorado Springs, CO",11109,COS,53,206870,0.339,226.19,-0.0787,9,66490,0.4456,164.95,-0.2306,44,140380,0.2886,255.19,-0.0195,2017211109COS
Table 7,2017,2,33195,"Tampa, FL (Metropolitan Area)",15304,TPA,129,3556450,0.9343,197.48,-0.0226,35,607910,0.7703,188.08,-0.0599,94,2948540,0.9681,199.41,-0.0149,2017215304TPA
Table 7,2018,1,31995,"Greensboro/High Point, NC",11995,GSO,60,243660,0.0234,252.15,0.0643,38,175390,0.0324,227.1,0.0499,22,68270,0,316.49,0.092,2018111995GSO
Table 7,2018,2,31577,"Erie, PA",11577,ERI,13,8040,0,270.56,0.0702,7,4240,0,249.72,0.3136,6,3800,0,293.8,-0.0897,2018211577ERI
Table 7,2017,4,30792,"Buffalo, NY",10792,BUF,72,896210,0.8215,194.22,-0.0465,33,452600,0.7039,167.93,-0.0052,39,443610,0.9414,221.04,-0.0762,2017410792BUF
Table 7,2017,4,34696,"South Bend, IN",14696,SBN,32,96260,0.5324,205.77,-0.1022,10,27200,0,265.98,0.3615,22,69060,0.7421,182.05,-0.2493,2017414696SBN
Table 7,2017,2,33029,"Lincoln, NE",13029,LNK,14,16110,0,291.72,0.272,3,8730,0,269.87,0.4832,11,7380,0,317.57,0.1127,2017213029LNK
Table 7,2017,2,32547,"Rochester, MN",14633,RST,11,12440,0,268.15,0.5115,2,5370,0,261.04,3.3306,9,7070,0,273.56,0.0269,2017214633RST
Table 7,2017,3,34674,"Santa Fe, NM",14674,SAF,9,14010,0,282.4,0.2298,2,7890,0,238.68,0.4847,7,6120,0,338.75,0.0639,2017314674SAF
Table 7,2017,1,31252,"Daytona Beach, FL",11252,DAB,41,104320,0.28,212.91,-13.49,6,23720,0.0578,220.77,-0.8301,35,80600,0.3454,210.59,-16.7682,2017111252DAB
Table 7,2018,2,33158,"Midland/Odessa, TX",13158,MAF,44,211530,0.7549,301.28,0.3642,13,150260,0.6947,293.58,0.4705,31,61270,0.9027,320.15,0.1736,MAF 2018213158.00
Table 7,2017,1,31136,"Jacksonville, FL",12451,JAX,82,941770,0.7794,230.31,9.1255,28,373190,0.8273,206.1,8.6394,54,568580,0.7481,246.2,9.3944,2017112451JAX
Table 7,2018,2,30466,"Phoenix, AZ",14107,PHX,160,5748000,0.9114,210.51,0.0069,34,1965330,0.9433,160.45,-0.0165,126,3782670,0.8948,236.52,0.0154,2018214107PHX
Table 7,2017,4,30852,"Washington, DC (Metropolitan Area)",10821,BWI,171,3621570,0.9487,188.67,-0.0676,73,1532720,0.9541,158.09,-0.0405,98,2088850,0.9448,211.11,-0.0819,2017410821BWI
Table 7,2017,2,31003,"Cedar Rapids/Iowa City, IA",11003,CID,44,170720,0.468,240.37,-0.0022,7,51200,0.2918,232.11,0.0162,37,119520,0.5435,243.91,-0.0095,2017211003CID
Table 7,2017,4,30562,"Mobile, AL",13422,MOB,38,70350,0,304.71,0.3251,8,25100,0,285.44,0.6247,30,45250,0,315.39,0.2128,2017413422MOB
Table 7,2017,2,34027,"West Palm Beach/Palm Beach, FL",14027,PBI,80,1191610,0.87,209.94,0.0466,13,138840,0.7375,189.24,-0.0342,67,1052770,0.8874,212.67,0.057,2017214027PBI
Table 7,2017,1,32070,"Harrisburg, PA",13230,MDT,44,168610,0.1719,262.84,8.6364,12,59110,0,279.01,37.3742,32,109500,0.2647,254.12,-3.3473,2017113230MDT
Table 7,2018,1,32457,"San Francisco, CA (Metropolitan Area)",14771,SFO,144,5619800,0.8485,243.4,0.009,27,2104970,0.91,141.28,-0.1522,117,3514830,0.8117,304.55,0.0652,2018114771SFO
Table 7,2017,3,30476,"Shreveport, LA",14814,SHV,29,45730,0.2876,270.07,0.0959,6,12750,0,307.05,0.404,23,32980,0.3987,255.77,-0.0054,2017314814SHV
Table 7,2017,2,33360,"Melbourne, FL",13360,MLB,25,42760,0,209.58,-0.1983,2,13800,0,193.32,-0.1924,23,28960,0,217.32,-0.2008,2017213360MLB
Table 7,2018,2,31337,"Duluth, MN",11337,DLH,11,15410,0,235.71,0.0151,2,7930,0,174.83,-0.1326,9,7480,0,300.26,0.1343,2018211337DLH
